CustomerID,Recency,Frequency,Monetary,AvgPurchaseValue
15653,93,2,877.4399999999999,438.71999999999997
15654,9,2,922.53,461.265
15655,243,1,560.67,560.67
15656,45,4,748.5,187.125
15657,23,1,30.0,30.0
15658,190,5,1024.1000000000001,204.82000000000002
15659,44,1,306.45,306.45
15660,25,9,1600.86,177.87333333333333
15661,317,2,309.8,154.9
15663,106,1,138.14,138.14
15664,51,1,386.43,386.43
15665,168,2,2242.01,1121.005
15667,40,1,301.32,301.32
15668,218,1,76.32000000000001,76.32000000000001
15669,40,4,684.34,171.085
15670,297,1,173.05,173.05
15671,19,7,2657.13,379.59000000000003
15673,88,4,2881.02,720.255
15674,73,5,2446.6,489.32
15675,81,3,323.69,107.89666666666666
15676,19,3,3435.76,1145.2533333333333
15677,49,1,657.23,657.23
15678,53,1,352.7,352.7
15679,24,4,781.28,195.32
15680,9,3,1333.68,444.56
15681,25,5,1426.16,285.232
15683,117,1,193.75,193.75
15687,9,9,2993.1,332.56666666666666
15689,120,2,254.1,127.05
15690,4,2,239.76,119.88
15691,252,1,136.8,136.8
15692,28,1,191.04,191.04
15694,1,14,6479.4,462.8142857142857
15695,267,2,409.98,204.99
15696,33,8,2736.46,342.0575
15699,18,1,309.65,309.65
15700,172,2,696.68,348.34
15701,2,4,1542.14,385.535
15703,265,1,211.5,211.5
15704,140,4,2293.62,573.405
15705,201,1,143.1,143.1
15706,64,4,1060.56,265.14
15707,35,4,945.58,236.395
15708,41,7,3364.2400000000002,480.6057142857143
15709,284,1,133.25,133.25
15712,9,5,1072.3600000000001,214.47200000000004
15713,143,2,356.7,178.35
15714,12,2,330.88,165.44
15716,146,4,1118.81,279.7025
15717,234,1,150.3,150.3
15719,33,13,5045.61,388.1238461538461
15720,24,1,598.73,598.73
15721,12,1,507.08,507.08
15722,36,5,2222.56,444.512
15723,365,1,203.1,203.1
15724,201,2,218.25,109.125
15725,15,1,415.25,415.25
15727,17,7,5178.96,739.8514285714285
15729,213,1,85.0,85.0
15730,66,3,1120.88,373.6266666666667
15732,212,2,294.12,147.06
15733,283,1,162.3,162.3
15734,115,2,1339.45,669.725
15737,15,8,1205.1200000000001,150.64000000000001
15738,19,16,4812.42,300.77625
15739,66,1,449.12,449.12
15740,49,1,154.88,154.88
15743,16,4,784.46,196.115
15744,78,1,34.8,34.8
15745,19,4,1094.59,273.6475
15746,134,1,196.88,196.88
15747,13,3,974.04,324.68
15748,40,1,149.31,149.31
15749,235,3,44534.3,14844.766666666668
15750,3,8,2465.48,308.185
15752,40,7,2637.38,376.7685714285714
15753,305,1,79.2,79.2
15754,51,3,458.57,152.85666666666665
15755,10,6,2364.25,394.0416666666667
15756,61,4,532.96,133.24
15757,66,2,714.42,357.21
15758,25,1,205.25,205.25
15759,218,3,253.04,84.34666666666666
15762,65,2,583.75,291.875
15763,32,2,1086.92,543.46
15764,88,6,3279.97,546.6616666666666
15766,64,1,315.06,315.06
15768,116,3,621.8299999999999,207.27666666666664
15769,7,26,56252.72,2163.566153846154
15773,6,1,635.6800000000001,635.6800000000001
15774,69,1,270.8,270.8
15775,245,1,104.9,104.9
15776,133,1,241.62,241.62
15777,241,4,1047.11,261.7775
15780,184,3,475.28000000000003,158.42666666666668
15781,25,3,345.46,115.15333333333332
15782,10,3,2614.7400000000002,871.58
15783,11,1,246.3,246.3
15785,33,5,2328.9700000000003,465.79400000000004
15786,46,3,4932.2,1644.0666666666666
15787,26,3,948.05,316.01666666666665
15789,358,1,351.3,351.3
15790,10,1,220.85,220.85
15791,44,2,1612.69,806.345
15793,15,3,965.61,321.87
15795,150,1,610.01,610.01
15796,1,8,2711.56,338.945
15797,113,4,2207.4,551.85
15799,76,3,884.14,294.7133333333333
15800,107,2,699.08,349.54
15801,46,3,1063.95,354.65000000000003
15802,143,1,451.42,451.42
15803,51,1,415.82000000000005,415.82000000000005
15804,1,13,4206.39,323.5684615384616
15805,23,17,5528.4800000000005,325.204705882353
15806,46,3,784.58,261.5266666666667
15807,50,3,903.9,301.3
15808,306,4,3734.9700000000003,933.7425000000001
15809,36,5,515.77,103.154
15810,79,4,1391.98,347.995
15811,22,6,2218.62,369.77
15812,107,5,1801.14,360.228
15813,208,2,1303.9099999999999,651.9549999999999
15814,17,4,1945.33,486.3325
15815,64,5,2100.6,420.12
15819,49,4,1905.45,476.3625
15820,320,1,206.98,206.98
15821,44,2,570.96,285.48
15822,3,2,885.47,442.735
15823,372,1,15.0,15.0
15825,172,1,532.94,532.94
15826,56,3,1654.31,551.4366666666666
15827,73,14,1836.0900000000001,131.14928571428572
15829,99,2,636.14,318.07
15830,38,1,576.0,576.0
15831,58,3,801.76,267.25333333333333
15832,254,1,836.79,836.79
15834,70,4,2233.75,558.4375
15835,44,4,954.09,238.5225
15836,50,1,137.37,137.37
15837,65,1,391.98,391.98
15838,11,19,33643.08,1770.6884210526316
15839,33,3,1048.49,349.49666666666667
15840,59,2,355.56,177.78
15841,73,4,1224.06,306.015
15843,304,1,118.95000000000002,118.95000000000002
15844,46,1,130.73999999999998,130.73999999999998
15845,18,8,3711.77,463.97125
15847,38,2,389.27,194.635
15850,19,2,238.85,119.425
15852,187,2,160.71,80.355
15853,52,1,110.8,110.8
15854,4,12,2974.65,247.88750000000002
15855,137,5,712.24,142.448
15856,4,27,16387.57,606.947037037037
15857,19,1,297.0,297.0
15858,16,5,1438.85,287.77
15860,41,8,977.21,122.15125
15861,12,8,3165.36,395.67
15862,8,4,832.88,208.22
15863,26,2,68.84,34.42
15864,22,6,1936.3200000000002,322.72
15865,41,3,895.13,298.37666666666667
15866,101,1,230.53,230.53
15867,5,15,3812.64,254.176
15869,277,2,149.64,74.82
15870,33,1,354.09000000000003,354.09000000000003
15872,15,2,360.93,180.465
15874,64,7,4405.88,629.4114285714286
15877,2,2,493.28,246.64
15880,369,1,343.28000000000003,343.28000000000003
15881,312,5,501.39000000000004,100.278
15882,199,4,516.36,129.09
15883,2,2,396.48,198.24
15885,93,3,379.35,126.45
15886,60,1,181.09,181.09
15888,81,1,168.31,168.31
15889,157,2,446.87,223.435
15891,227,1,524.52,524.52
15894,253,2,263.55,131.775
15895,150,1,179.17,179.17
15897,194,2,222.05,111.025
15898,1,5,1388.88,277.776
15899,369,1,56.25,56.25
15900,24,1,351.11,351.11
15901,17,3,363.88,121.29333333333334
15903,10,7,5126.76,732.3942857142857
15904,8,1,164.68,164.68
15906,20,7,1567.69,223.9557142857143
15907,4,3,967.45,322.48333333333335
15909,174,1,191.94,191.94
15910,1,8,1232.18,154.0225
15912,178,2,264.62,132.31
15916,16,8,1528.09,191.01125
15917,248,1,123.1,123.1
15918,191,2,334.23,167.115
15919,20,2,639.89,319.945
15920,154,4,167.5,41.875
15921,173,1,336.03000000000003,336.03000000000003
15922,373,1,369.5,369.5
15923,373,1,127.08,127.08
15925,194,1,207.15,207.15
15930,67,1,426.63,426.63
15932,4,8,2495.87,311.98375
15933,21,3,1107.46,369.15333333333336
15935,239,2,416.86,208.43
15937,64,1,145.35,145.35
15938,112,5,404.58,80.916
15939,90,15,6115.01,407.6673333333334
15940,311,1,35.8,35.8
15942,134,1,337.44,337.44
15944,277,1,325.1,325.1
15945,365,1,181.0,181.0
15947,83,1,1708.24,1708.24
15948,8,2,955.24,477.62
15949,17,2,364.72,182.36
15950,32,4,1765.51,441.3775
15951,9,2,708.22,354.11
15952,34,4,806.57,201.6425
15953,15,8,1659.3799999999999,207.42249999999999
15955,24,14,4416.26,315.44714285714286
15957,32,1,428.89,428.89
15958,74,1,104.35,104.35
15963,20,2,470.76,235.38
15965,17,4,845.64,211.41
15967,23,2,418.83,209.415
15969,3,3,666.1,222.03333333333333
15970,304,1,314.1,314.1
15971,18,12,4199.85,349.9875
15973,367,1,307.82000000000005,307.82000000000005
15974,39,7,3442.15,491.7357142857143
15975,84,1,371.01,371.01
15976,165,2,430.94,215.47
15977,17,2,1054.73,527.365
15978,77,1,1098.78,1098.78
15980,89,3,2398.86,799.62
15981,25,8,3408.48,426.06
15983,22,4,1475.02,368.755
15984,3,10,2837.67,283.767
15985,123,2,1142.42,571.21
15986,30,1,168.12,168.12
15987,12,7,1451.28,207.32571428571427
15988,19,1,158.03,158.03
15990,44,2,792.11,396.055
15992,4,1,41.989999999999995,41.989999999999995
15993,9,7,2797.57,399.65285714285716
15994,55,1,427.07,427.07
15996,88,6,1060.68,176.78
15998,37,5,3089.97,617.9939999999999
16000,3,3,12393.7,4131.233333333334
16003,30,5,2735.37,547.074
16005,12,4,615.39,153.8475
16006,211,1,101.4,101.4
16007,48,4,1701.94,425.485
16008,24,3,478.78,159.59333333333333
16009,22,4,992.71,248.1775
16010,246,3,407.5,135.83333333333334
16011,8,16,3362.71,210.169375
16012,35,3,1415.29,471.7633333333333
16013,4,47,37130.6,790.0127659574467
16014,38,3,662.38,220.79333333333332
16015,4,3,705.39,235.13
16016,3,8,1508.76,188.595
16017,47,1,211.88,211.88
16018,39,2,408.90000000000003,204.45000000000002
16019,47,9,3786.2400000000002,420.6933333333334
16020,17,3,851.01,283.67
16022,260,1,628.28,628.28
16023,46,3,719.81,239.93666666666664
16024,12,1,251.24,251.24
16025,30,1,439.65999999999997,439.65999999999997
16026,43,1,236.09,236.09
16027,92,6,934.62,155.77
16029,39,63,81024.84,1286.1085714285714
16030,310,1,331.24,331.24
16031,92,2,548.94,274.47
16033,6,20,8816.4,440.82
16034,196,3,437.7,145.9
16036,87,2,758.92,379.46
16037,270,3,855.02,285.00666666666666
16038,8,3,471.78000000000003,157.26000000000002
16040,65,3,1313.55,437.84999999999997
16041,31,3,3166.4,1055.4666666666667
16042,22,5,1197.27,239.454
16043,38,4,773.99,193.4975
16045,120,4,1340.7,335.175
16048,373,2,256.44,128.22
16049,40,3,1111.79,370.59666666666664
16050,174,1,137.9,137.9
16052,54,1,362.06,362.06
16053,33,2,1511.95,755.975
16054,145,1,783.9,783.9
16055,221,1,134.8,134.8
16056,45,1,664.85,664.85
16057,16,7,2263.12,323.30285714285714
16059,66,6,1459.8600000000001,243.31000000000003
16062,10,4,1153.62,288.405
16063,260,1,335.32,335.32
16065,365,1,372.09,372.09
16066,17,5,1521.87,304.37399999999997
16070,22,2,852.15,426.075
16071,45,1,326.24,326.24
16072,288,1,584.3199999999999,584.3199999999999
16073,297,1,122.39999999999999,122.39999999999999
16076,3,10,2234.73,223.473
16078,284,1,79.2,79.2
16079,17,3,1352.0,450.6666666666667
16080,82,2,217.16,108.58
16081,56,5,2806.9,561.38
16083,101,2,1317.62,658.81
16084,299,1,436.18,436.18
16085,23,5,981.51,196.302
16086,59,5,1121.39,224.27800000000002
16091,155,2,315.06,157.53
16092,115,3,817.86,272.62
16093,107,1,17.0,17.0
16094,12,4,1078.23,269.5575
16096,264,1,320.62,320.62
16097,240,1,185.04999999999998,185.04999999999998
16098,88,7,2005.63,286.5185714285714
16099,50,3,731.9,243.96666666666667
16101,71,1,1290.7,1290.7
16102,42,3,1842.14,614.0466666666667
16103,7,6,1429.64,238.27333333333334
16104,62,1,302.36,302.36
16105,249,1,336.96,336.96
16106,66,1,108.38,108.38
16107,18,7,3204.1600000000003,457.7371428571429
16108,85,1,842.5,842.5
16109,219,2,611.88,305.94
16110,45,3,1337.48,445.82666666666665
16112,143,4,195.73999999999998,48.934999999999995
16113,183,1,161.38,161.38
16114,171,1,135.75000000000003,135.75000000000003
16115,10,8,1667.97,208.49625
16116,212,1,612.78,612.78
16117,190,1,232.21,232.21
16119,8,2,423.36,211.68
16120,59,4,1309.14,327.285
16121,57,2,867.11,433.555
16122,73,4,684.4200000000001,171.10500000000002
16123,52,1,307.78,307.78
16124,317,1,249.0,249.0
16125,367,1,289.35,289.35
16126,29,4,6287.77,1571.9425
16127,39,1,656.25,656.25
16128,18,5,1880.22,376.044
16131,52,6,3506.54,584.4233333333333
16133,4,33,14589.04,442.09212121212124
16134,22,2,618.09,309.045
16135,263,1,517.55,517.55
16136,60,3,709.38,236.46
16139,19,3,635.41,211.8033333333333
16140,66,2,725.18,362.59
16141,88,1,620.4,620.4
16142,250,1,535.34,535.34
16143,3,6,2424.94,404.1566666666667
16144,247,1,175.2,175.2
16145,9,11,3799.4900000000002,345.40818181818184
16146,157,3,734.13,244.71
16147,134,1,375.0,375.0
16148,296,1,76.32000000000001,76.32000000000001
16149,5,2,280.52,140.26
16150,43,5,2053.02,410.604
16152,269,1,1829.04,1829.04
16153,50,5,1824.23,364.846
16156,9,9,3122.04,346.8933333333333
16157,16,3,656.69,218.89666666666668
16159,282,1,348.2,348.2
16160,65,2,1025.44,512.72
16161,2,19,5575.56,293.4505263157895
16162,252,1,37.4,37.4
16163,232,2,856.6,428.3
16164,17,3,822.48,274.16
16168,11,27,3787.6,140.28148148148148
16169,8,4,1822.97,455.7425
16170,51,6,1885.05,314.175
16171,59,1,73.2,73.2
16172,95,5,1140.21,228.042
16173,16,6,1418.32,236.38666666666666
16174,126,3,1009.5500000000001,336.5166666666667
16175,94,4,1037.59,259.3975
16177,50,1,331.95,331.95
16178,138,1,197.9,197.9
16179,61,1,215.83,215.83
16180,100,8,10254.18,1281.7725
16181,73,1,305.54,305.54
16182,72,4,6617.65,1654.4125
16183,67,1,338.71000000000004,338.71000000000004
16184,64,6,1158.79,193.13166666666666
16185,17,2,529.41,264.705
16186,23,12,4006.94,333.9116666666667
16187,32,15,6911.4400000000005,460.7626666666667
16188,45,4,981.86,245.465
16189,16,2,215.48,107.74
16190,40,1,215.08,215.08
16191,3,13,5180.52,398.5015384615385
16193,237,1,314.45,314.45
16198,75,1,400.68100000000004,400.68100000000004
16200,4,2,1080.6200000000001,540.3100000000001
16201,3,4,1863.47,465.8675
16202,361,1,365.27,365.27
16203,59,4,592.9,148.225
16204,23,1,405.71,405.71
16205,31,4,761.38,190.345
16206,55,4,537.0600000000001,134.26500000000001
16207,25,1,394.38,394.38
16208,45,2,664.26,332.13
16209,89,5,2262.62,452.524
16210,2,18,21086.3,1171.461111111111
16211,89,1,547.02,547.02
16212,19,2,690.34,345.17
16213,79,1,159.0,159.0
16214,171,3,1062.75,354.25
16215,81,1,242.35,242.35
16216,267,1,914.9300000000001,914.9300000000001
16217,235,2,304.25,152.125
16218,30,7,3084.68,440.6685714285714
16221,37,3,864.86,288.2866666666667
16222,318,1,846.72,846.72
16224,57,4,1295.3,323.825
16225,45,5,1096.32,219.26399999999998
16226,203,3,255.12,85.04
16227,225,1,314.22,314.22
16229,87,2,1010.6,505.3
16230,190,2,542.03,271.015
16232,44,4,990.88,247.72
16233,71,3,536.6800000000001,178.89333333333335
16235,41,5,867.31,173.462
16236,78,1,432.2,432.2
16239,57,2,414.2,207.1
16240,24,2,3718.8,1859.4
16241,10,13,2607.87,200.6053846153846
16242,8,7,3603.21,514.7442857142858
16243,34,2,409.1,204.55
16244,212,2,1522.75,761.375
16245,24,3,1413.66,471.22
16247,170,1,114.56,114.56
16248,62,1,152.94,152.94
16249,53,5,1800.07,360.014
16250,261,2,389.44,194.72
16253,67,2,3683.86,1841.93
16255,17,8,2619.91,327.48875
16256,267,1,752.4300000000001,752.4300000000001
16257,177,1,46.95,46.95
16258,45,5,5203.51,1040.702
16260,51,1,1035.45,1035.45
16261,17,4,746.83,186.7075
16265,9,9,5447.0,605.2222222222222
16266,74,7,861.89,123.12714285714286
16268,71,2,667.65,333.825
16270,353,1,1141.24,1141.24
16271,3,5,1429.24,285.848
16272,117,1,411.7,411.7
16274,373,1,357.95,357.95
16275,197,1,559.87,559.87
16276,177,1,810.6000000000001,810.6000000000001
16278,100,1,566.38,566.38
16279,21,3,1509.58,503.1933333333333
16281,72,1,2062.06,2062.06
16282,340,1,168.3,168.3
16283,6,5,1570.81,314.162
16284,31,2,823.97,411.985
16287,170,1,142.5,142.5
16292,122,1,302.25,302.25
16293,22,10,2248.9900000000002,224.89900000000003
16295,10,4,1328.55,332.1375
16297,269,1,301.9,301.9
16298,23,3,598.2,199.4
16302,127,1,233.22,233.22
16303,26,3,5360.63,1786.8766666666668
16305,139,1,361.21999999999997,361.21999999999997
16306,214,6,632.27,105.37833333333333
16308,38,4,2560.0,640.0
16309,106,2,706.57,353.285
16311,18,2,616.26,308.13
16313,3,2,274.15000000000003,137.07500000000002
16315,331,1,226.37,226.37
16316,64,8,2938.91,367.36375
16317,120,3,1341.65,447.2166666666667
16318,35,1,328.15,328.15
16319,218,1,404.40000000000003,404.40000000000003
16320,172,2,1038.46,519.23
16321,72,5,373.65000000000003,74.73
16322,1,2,326.75,163.375
16323,196,1,207.50000000000003,207.50000000000003
16324,128,3,428.68,142.89333333333335
16325,47,3,594.24,198.08
16326,6,14,3110.96,222.21142857142857
16327,14,6,3844.22,640.7033333333333
16330,18,3,251.91,83.97
16332,28,7,1593.2,227.6
16333,8,22,26626.8,1210.3090909090909
16337,37,1,151.05,151.05
16338,157,1,214.79999999999998,214.79999999999998
16339,284,1,109.95,109.95
16340,107,1,549.07,549.07
16341,25,4,1971.87,492.9675
16342,75,4,322.41,80.6025
16343,16,2,370.47999999999996,185.23999999999998
16344,158,1,101.10000000000001,101.10000000000001
16345,44,1,575.41,575.41
16347,11,2,887.65,443.825
16348,32,7,1469.45,209.92142857142858
16349,291,1,53.5,53.5
16350,21,4,1116.47,279.1175
16351,333,1,153.9,153.9
16352,18,2,494.44,247.22
16353,4,23,6675.71,290.24826086956523
16354,63,2,395.8,197.9
16356,198,3,211.77,70.59
16357,33,3,658.88,219.62666666666667
16358,1,4,2027.5,506.875
16359,7,9,1750.92,194.54666666666668
16360,5,6,3512.53,585.4216666666667
16361,10,4,896.66,224.165
16362,32,5,734.77,146.954
16363,53,1,109.36000000000001,109.36000000000001
16364,12,2,707.04,353.52
16365,18,9,1540.42,171.1577777777778
16366,19,1,327.3,327.3
16367,37,2,804.49,402.245
16368,2,2,497.43,248.715
16369,18,3,1553.66,517.8866666666667
16370,82,4,1320.56,330.14
16372,33,2,367.93,183.965
16374,66,2,473.03000000000003,236.51500000000001
16376,9,2,987.01,493.505
16377,267,1,676.2,676.2
16378,247,3,362.95,120.98333333333333
16379,4,4,2157.4,539.35
16380,61,1,1780.59,1780.59
16383,75,2,668.36,334.18
16384,90,2,584.5,292.25
16385,60,3,555.89,185.29666666666665
16386,29,2,317.2,158.6
16387,323,1,94.36,94.36
16389,53,4,1382.07,345.5175
16392,270,1,221.19,221.19
16393,2,13,3046.21,234.32384615384615
16394,57,5,1555.34,311.068
16395,61,5,1486.9,297.38
16398,154,2,1705.8,852.9
16399,19,2,408.57,204.285
16400,95,1,303.93,303.93
16401,1,12,4098.32,341.52666666666664
16402,265,2,299.6,149.8
16403,312,1,177.5,177.5
16404,70,1,443.05,443.05
16405,302,2,167.25,83.625
16406,19,1,163.07,163.07
16407,13,10,2126.93,212.69299999999998
16409,36,5,2028.88,405.776
16411,19,2,214.65,107.325
16412,54,1,151.83,151.83
16413,57,1,262.2,262.2
16414,22,2,126.25,63.125
16415,44,1,210.35,210.35
16416,27,3,1051.4,350.4666666666667
16418,45,3,675.27,225.09
16419,113,6,972.23,162.03833333333333
16422,17,51,34684.4,680.086274509804
16423,25,1,346.12,346.12
16424,191,1,133.56,133.56
16425,302,1,302.7,302.7
16426,2,10,1908.25,190.825
16427,263,2,241.06,120.53
16429,106,1,284.55,284.55
16430,57,1,300.85,300.85
16431,213,3,642.81,214.26999999999998
16432,64,1,287.4,287.4
16433,28,1,184.26,184.26
16434,29,7,1522.25,217.46428571428572
16438,6,5,798.35,159.67000000000002
16440,8,5,3640.67,728.134
16441,67,2,381.2,190.6
16442,2,3,616.79,205.59666666666666
16444,46,4,654.67,163.6675
16445,34,1,230.51,230.51
16446,1,2,168472.5,84236.25
16447,136,1,259.01,259.01
16448,198,1,188.89000000000001,188.89000000000001
16449,198,2,707.69,353.845
16450,150,1,311.92,311.92
16451,88,1,266.97,266.97
16454,45,2,6.9,3.45
16455,64,7,1841.18,263.0257142857143
16456,99,5,2158.37,431.674
16457,218,1,208.36,208.36
16458,3,18,3482.7400000000002,193.48555555555558
16460,28,3,814.72,271.5733333333333
16461,178,1,151.42,151.42
16462,74,3,136.0,45.333333333333336
16463,21,4,1422.4,355.6
16464,20,3,1314.68,438.2266666666667
16466,34,7,1603.46,229.06571428571428
16468,74,1,74.9,74.9
16469,24,4,650.43,162.6075
16470,52,4,762.39,190.5975
16471,275,1,223.95000000000002,223.95000000000002
16473,165,3,316.11,105.37
16474,7,7,1871.5,267.35714285714283
16475,88,4,544.3,136.075
16477,64,7,2494.46,356.3514285714286
16478,25,3,331.0,110.33333333333333
16479,10,2,300.83,150.415
16480,76,1,769.29,769.29
16482,16,1,220.62,220.62
16483,192,1,139.35,139.35
16484,174,2,404.3,202.15
16485,77,1,363.65,363.65
16488,33,3,498.8,166.26666666666668
16491,47,1,731.5,731.5
16493,80,4,1351.63,337.9075
16494,297,1,826.53,826.53
16495,3,3,684.41,228.13666666666666
16496,9,3,1599.52,533.1733333333333
16497,50,6,2965.69,494.2816666666667
16498,161,2,100.97,50.485
16499,360,2,365.45,182.725
16500,5,6,400.86,66.81
16503,107,4,1431.93,357.9825
16504,25,1,484.38,484.38
16505,32,1,777.6,777.6
16506,20,2,90.30000000000001,45.150000000000006
16509,297,1,363.7,363.7
16510,372,1,248.1,248.1
16511,22,3,950.26,316.75333333333333
16513,5,4,874.59,218.6475
16515,52,5,1627.13,325.42600000000004
16516,30,1,101.69999999999999,101.69999999999999
16517,277,1,162.7,162.7
16518,61,2,484.32,242.16
16519,25,2,215.07999999999998,107.53999999999999
16520,186,3,1046.57,348.8566666666666
16523,2,21,9418.470000000001,448.4985714285715
16525,2,26,13027.45,501.0557692307693
16526,172,1,290.36,290.36
16527,81,1,228.06,228.06
16528,4,1,244.41,244.41
16529,190,1,455.25,455.25
16531,22,7,1244.59,177.79857142857142
16532,18,3,6748.8,2249.6
16533,19,3,1095.56,365.18666666666667
16535,5,1,593.75,593.75
16536,110,1,548.97,548.97
16539,3,4,1388.81,347.2025
16542,54,1,119.62,119.62
16545,165,1,339.3,339.3
16546,291,2,787.15,393.575
16549,10,10,4154.64,415.46400000000006
16550,109,5,2298.97,459.794
16551,96,3,922.12,307.37333333333333
16552,243,2,379.73,189.865
16553,163,12,5719.82,476.65166666666664
16554,42,3,837.1,279.03333333333336
16555,35,2,285.89,142.945
16556,67,7,3313.79,473.3985714285714
16557,24,2,281.85,140.925
16558,1,20,8338.49,416.92449999999997
16560,27,2,841.41,420.705
16561,6,2,511.12,255.56
16563,54,1,1077.74,1077.74
16565,364,1,173.7,173.7
16566,15,5,614.66,122.93199999999999
16567,194,2,865.6,432.8
16569,3,1,124.2,124.2
16570,15,10,3738.4,373.84000000000003
16571,27,3,1421.69,473.8966666666667
16572,127,3,1009.6,336.53333333333336
16573,85,2,663.61,331.805
16574,71,1,451.44,451.44
16581,183,1,105.84,105.84
16582,113,1,313.62,313.62
16583,374,1,233.45,233.45
16584,80,2,936.08,468.04
16586,249,1,463.95,463.95
16587,232,1,225.15,225.15
16589,71,3,459.24,153.08
16591,69,1,213.5,213.5
16592,4,16,4113.68,257.105
16593,51,3,330.03,110.00999999999999
16594,75,1,181.09,181.09
16595,61,1,360.16,360.16
16596,16,2,250.15,125.075
16597,4,1,90.04,90.04
16598,286,1,145.04999999999998,145.04999999999998
16600,4,6,813.52,135.58666666666667
16601,41,1,244.79999999999998,244.79999999999998
16602,36,1,528.08,528.08
16603,75,2,482.47,241.235
16607,18,14,3347.71,239.12214285714285
16609,15,7,5493.46,784.78
16610,219,1,75.66,75.66
16611,186,1,129.49,129.49
16612,33,4,1187.66,296.915
16613,70,1,618.59,618.59
16614,183,1,506.19,506.19
16616,15,2,500.42,250.21
16617,236,1,151.85,151.85
16618,31,5,2647.59,529.518
16619,264,1,226.21,226.21
16620,4,2,178.96,89.48
16621,52,4,813.48,203.37
16623,246,1,129.45,129.45
16624,81,2,810.5699999999999,405.28499999999997
16625,275,1,333.08,333.08
16626,1,17,4413.1,259.59411764705885
16627,79,1,322.8,322.8
16628,30,5,2188.05,437.61
16629,74,2,417.73,208.865
16633,17,6,2883.1,480.51666666666665
16634,223,2,217.9,108.95
16637,32,4,1154.47,288.6175
16638,23,10,1680.72,168.072
16639,31,3,1257.51,419.17
16641,106,1,231.10000000000002,231.10000000000002
16642,5,2,688.33,344.165
16643,246,1,487.51,487.51
16644,178,2,833.78,416.89
16647,170,2,214.06,107.03
16648,43,1,290.65999999999997,290.65999999999997
16650,72,1,518.42,518.42
16652,59,7,6773.97,967.71
16653,16,2,1212.66,606.33
16654,141,4,601.27,150.3175
16655,18,6,3794.52,632.42
16656,22,15,8625.8,575.0533333333333
16657,10,4,933.62,233.405
16658,368,1,123.24,123.24
16659,189,1,39.12,39.12
16660,16,4,1267.6499999999999,316.91249999999997
16665,362,1,135.39999999999998,135.39999999999998
16666,19,1,118.98,118.98
16667,68,2,570.13,285.065
16668,15,6,306.71999999999997,51.12
16669,24,3,1374.8700000000001,458.29
16670,17,11,4095.9,372.3545454545455
16671,28,3,1692.27,564.09
16672,2,20,8134.9400000000005,406.747
16674,55,2,319.61,159.805
16676,34,4,1592.1200000000001,398.03000000000003
16678,3,12,3109.99,259.1658333333333
16679,366,1,129.75,129.75
16680,43,1,183.7,183.7
16681,73,6,1770.34,295.0566666666667
16682,5,5,1028.0,205.6
16684,4,28,66653.56,2380.4842857142858
16685,61,2,324.24,162.12
16686,47,7,3062.83,437.54714285714283
16688,1,4,1260.86,315.215
16689,76,2,422.59999999999997,211.29999999999998
16690,72,2,225.57999999999998,112.78999999999999
16692,256,2,1276.0,638.0
16693,69,2,482.01,241.005
16696,135,4,657.9000000000001,164.47500000000002
16697,241,1,112.75,112.75
16698,227,2,1998.0,999.0
16700,9,13,5076.55,390.50384615384615
16701,9,13,5398.3,415.25384615384615
16705,1,20,14034.99,701.7495
16706,37,3,531.35,177.11666666666667
16708,46,1,656.63,656.63
16709,85,5,3029.87,605.9739999999999
16710,19,10,2483.04,248.304
16711,3,5,1651.03,330.206
16712,9,11,3645.43,331.40272727272725
16713,19,15,6923.13,461.54200000000003
16714,219,3,1161.53,387.1766666666667
16715,78,1,301.71999999999997,301.71999999999997
16716,267,2,901.2,450.6
16717,24,6,3858.38,643.0633333333334
16718,369,1,623.75,623.75
16719,15,7,1790.42,255.77428571428572
16720,26,1,155.24,155.24
16721,262,1,292.47,292.47
16722,17,13,4730.81,363.90846153846155
16723,91,2,589.15,294.575
16725,302,7,781.02,111.57428571428571
16726,26,5,1382.02,276.404
16727,364,1,272.82,272.82
16728,46,4,1054.67,263.6675
16729,38,21,7239.92,344.7580952380952
16730,52,3,743.11,247.70333333333335
16732,32,1,603.75,603.75
16734,52,3,650.51,216.83666666666667
16735,79,5,2300.56,460.11199999999997
16737,53,1,417.59999999999997,417.59999999999997
16738,298,1,3.75,3.75
16739,177,1,323.0,323.0
16742,47,1,464.9,464.9
16743,29,7,2238.09,319.7271428571429
16744,11,7,1304.76,186.3942857142857
16745,87,17,7194.3,423.1941176470588
16746,5,18,6697.66,372.09222222222223
16747,38,2,836.06,418.03
16748,18,5,1515.9,303.18
16750,45,5,623.93,124.78599999999999
16751,31,1,1764.72,1764.72
16752,373,1,207.5,207.5
16753,58,1,223.92000000000002,223.92000000000002
16754,372,1,2002.4,2002.4
16755,114,3,1496.83,498.9433333333333
16756,215,1,239.4,239.4
16757,319,1,106.83000000000001,106.83000000000001
16758,65,1,369.34000000000003,369.34000000000003
16759,8,3,789.79,263.2633333333333
16761,97,1,316.62,316.62
16762,20,3,1501.38,500.46000000000004
16763,199,1,611.85,611.85
16764,4,13,2799.25,215.32692307692307
16765,294,1,34.0,34.0
16766,273,2,1145.6,572.8
16767,31,11,5580.6,507.32727272727277
